SummaryNodes,SummaryEdges,NodeThreshold,EdgeThreshold,Objective,TestObjective
594,16515,7295,42395,328.7482,170.7431
595,16520,7295,42395,328.7417,170.7307
596,16526,7295,42395,328.7320,170.7304
597,16530,7295,42395,328.7208,170.7258
598,16593,7295,42395,328.7172,170.6510
599,16608,7295,42395,327.8378,170.6502
600,16613,7295,42395,327.8041,170.6464
601,16644,7295,42395,327.8004,170.6428
602,16704,7295,42395,326.9714,170.6245
603,16709,7295,42395,326.8365,170.6242
604,16719,7295,42395,326.8307,170.5998
605,16786,7295,42395,326.6245,170.5997
606,16795,7295,42395,326.4272,170.5992
607,16799,7295,42395,326.3704,170.5938
608,16833,7295,42395,326.3667,170.5842
609,16844,7295,42395,326.3536,170.5837
610,16851,7295,42395,326.3442,170.5744
611,16877,7295,42395,326.3367,170.5695
612,16883,7295,42395,326.3301,170.5692
613,16886,7295,42395,326.3253,170.5671
614,16901,7295,42395,326.3241,170.5631
615,16910,7295,42395,326.3221,170.5629
616,16918,7295,42395,324.6537,170.5608
617,16920,7295,42395,324.1153,170.5574
618,16954,7295,42395,319.0740,170.5371
619,16963,7295,42395,318.4641,170.5365
620,17025,7295,42395,318.4544,170.5255
621,17091,7295,42395,318.2668,170.4123
622,17108,7295,42395,318.0347,170.4080
623,17124,7295,42395,317.8836,170.4065
624,17129,7295,42395,317.8670,170.4060
625,17136,7295,42395,317.8607,170.4054
626,17180,7295,42395,317.8544,170.4014
627,17217,7295,42395,317.6295,170.3909
628,17294,7295,42395,317.4705,170.2951
629,17347,7295,42395,317.1265,170.2364
630,17378,7295,42395,317.0085,170.2292
631,17396,7295,42395,316.4210,170.2263
632,17417,7295,42395,316.3981,170.2249
633,17470,7295,42395,316.3513,170.0037
634,17550,7295,42395,316.1062,169.9973
635,17594,7295,42395,316.0184,169.9944
636,17606,7295,42395,315.8311,169.9937
637,17619,7295,42395,315.8186,169.9931
638,17625,7295,42395,315.8086,169.9926
639,17627,7295,42395,315.7960,169.9916
640,17741,7295,42395,315.2494,169.8521
641,17750,7295,42395,315.0883,169.8422
642,17842,7295,42395,314.1739,169.8422
643,17893,7295,42395,313.5665,169.8395
644,17898,7295,42395,313.1033,169.8393
645,17942,7295,42395,313.1002,169.7758
646,17960,7295,42395,312.9398,169.7745
647,17962,7295,42395,312.8987,169.7745
648,17966,7295,42395,311.8760,169.7739
649,17971,7295,42395,311.8398,169.7739
650,17987,7295,42395,311.8030,169.7730
651,18003,7295,42395,311.7763,169.7704
652,18020,7295,42395,311.7434,169.7699
653,18057,7295,42395,311.7234,169.7688
654,18074,7295,42395,311.1024,169.7678
655,18116,7295,42395,311.0877,169.7185
